Binary representation,Error,Features selected,Lookup value,Penalty factor
1010000111101010,0.11083333333333334,"(0, 2, 7, 8, 9, 10, 12, 14)",1.1108333333333333,0.125
1010000111101001,0.12949999999999995,"(0, 2, 7, 8, 9, 10, 12, 15)",1.1295,0.125
1010000111100110,0.1226666666666667,"(0, 2, 7, 8, 9, 10, 13, 14)",1.1226666666666667,0.125
1010000111100101,0.14349999999999996,"(0, 2, 7, 8, 9, 10, 13, 15)",1.1435,0.125
1010000111100011,0.11299999999999999,"(0, 2, 7, 8, 9, 10, 14, 15)",1.113,0.125
1010000111011100,0.14066666666666672,"(0, 2, 7, 8, 9, 11, 12, 13)",1.1406666666666667,0.125
1010000111011010,0.11033333333333328,"(0, 2, 7, 8, 9, 11, 12, 14)",1.1103333333333332,0.125
1010000111011001,0.13383333333333336,"(0, 2, 7, 8, 9, 11, 12, 15)",1.1338333333333335,0.125
1010000111010110,0.12250000000000005,"(0, 2, 7, 8, 9, 11, 13, 14)",1.1225,0.125
1010000111010101,0.1466666666666666,"(0, 2, 7, 8, 9, 11, 13, 15)",1.1466666666666665,0.125
1010000111010011,0.12216666666666665,"(0, 2, 7, 8, 9, 11, 14, 15)",1.1221666666666668,0.125
1010000111001110,0.12383333333333335,"(0, 2, 7, 8, 9, 12, 13, 14)",1.1238333333333332,0.125
1010000111001101,0.14466666666666672,"(0, 2, 7, 8, 9, 12, 13, 15)",1.1446666666666667,0.125
1010000111001011,0.12216666666666665,"(0, 2, 7, 8, 9, 12, 14, 15)",1.1221666666666668,0.125
1010000111000111,0.12983333333333336,"(0, 2, 7, 8, 9, 13, 14, 15)",1.1298333333333335,0.125
1010000110111100,0.14149999999999996,"(0, 2, 7, 8, 10, 11, 12, 13)",1.1415,0.125
1010000110111010,0.10433333333333328,"(0, 2, 7, 8, 10, 11, 12, 14)",1.1043333333333334,0.125
1010000110111001,0.12483333333333335,"(0, 2, 7, 8, 10, 11, 12, 15)",1.1248333333333334,0.125
1010000110110110,0.123,"(0, 2, 7, 8, 10, 11, 13, 14)",1.123,0.125
1010000110110101,0.15283333333333338,"(0, 2, 7, 8, 10, 11, 13, 15)",1.1528333333333334,0.125
1010000110110011,0.118,"(0, 2, 7, 8, 10, 11, 14, 15)",1.1179999999999999,0.125
1010000110101110,0.1196666666666667,"(0, 2, 7, 8, 10, 12, 13, 14)",1.1196666666666668,0.125
1010000110101101,0.15000000000000002,"(0, 2, 7, 8, 10, 12, 13, 15)",1.15,0.125
1010000110101011,0.11516666666666664,"(0, 2, 7, 8, 10, 12, 14, 15)",1.1151666666666666,0.125
1010000110100111,0.1323333333333333,"(0, 2, 7, 8, 10, 13, 14, 15)",1.1323333333333334,0.125
1010000110011110,0.11699999999999999,"(0, 2, 7, 8, 11, 12, 13, 14)",1.117,0.125
1010000110011101,0.14183333333333337,"(0, 2, 7, 8, 11, 12, 13, 15)",1.1418333333333335,0.125
1010000110011011,0.11783333333333335,"(0, 2, 7, 8, 11, 12, 14, 15)",1.1178333333333335,0.125
1010000110010111,0.127,"(0, 2, 7, 8, 11, 13, 14, 15)",1.127,0.125
1010000110001111,0.127,"(0, 2, 7, 8, 12, 13, 14, 15)",1.127,0.125
1010000101111100,0.14349999999999996,"(0, 2, 7, 9, 10, 11, 12, 13)",1.1435,0.125
1010000101111010,0.10999999999999999,"(0, 2, 7, 9, 10, 11, 12, 14)",1.1099999999999999,0.125
1010000101111001,0.12883333333333336,"(0, 2, 7, 9, 10, 11, 12, 15)",1.1288333333333334,0.125
1010000101110110,0.12749999999999995,"(0, 2, 7, 9, 10, 11, 13, 14)",1.1275,0.125
1010000101110101,0.14916666666666667,"(0, 2, 7, 9, 10, 11, 13, 15)",1.1491666666666667,0.125
1010000101110011,0.1253333333333333,"(0, 2, 7, 9, 10, 11, 14, 15)",1.1253333333333333,0.125
1010000101101110,0.13583333333333336,"(0, 2, 7, 9, 10, 12, 13, 14)",1.1358333333333333,0.125
1010000101101101,0.15516666666666667,"(0, 2, 7, 9, 10, 12, 13, 15)",1.1551666666666667,0.125
1010000101101011,0.13116666666666665,"(0, 2, 7, 9, 10, 12, 14, 15)",1.1311666666666667,0.125
1010000101100111,0.14500000000000002,"(0, 2, 7, 9, 10, 13, 14, 15)",1.145,0.125
1010000101011110,0.12416666666666665,"(0, 2, 7, 9, 11, 12, 13, 14)",1.1241666666666665,0.125
1010000101011101,0.14500000000000002,"(0, 2, 7, 9, 11, 12, 13, 15)",1.145,0.125
1010000101011011,0.1266666666666667,"(0, 2, 7, 9, 11, 12, 14, 15)",1.1266666666666667,0.125
1010000101010111,0.12849999999999995,"(0, 2, 7, 9, 11, 13, 14, 15)",1.1284999999999998,0.125
1010000101001111,0.13316666666666666,"(0, 2, 7, 9, 12, 13, 14, 15)",1.1331666666666667,0.125
1010000100111110,0.1313333333333333,"(0, 2, 7, 10, 11, 12, 13, 14)",1.1313333333333333,0.125
1010000100111101,0.15449999999999997,"(0, 2, 7, 10, 11, 12, 13, 15)",1.1545,0.125
1010000100111011,0.1263333333333333,"(0, 2, 7, 10, 11, 12, 14, 15)",1.1263333333333332,0.125
1010000100110111,0.14849999999999997,"(0, 2, 7, 10, 11, 13, 14, 15)",1.1484999999999999,0.125
1010000100101111,0.14100000000000001,"(0, 2, 7, 10, 12, 13, 14, 15)",1.141,0.125
1010000100011111,0.1296666666666667,"(0, 2, 7, 11, 12, 13, 14, 15)",1.1296666666666666,0.125
1010000011111100,0.15649999999999997,"(0, 2, 8, 9, 10, 11, 12, 13)",1.1564999999999999,0.125
1010000011111010,0.10933333333333328,"(0, 2, 8, 9, 10, 11, 12, 14)",1.1093333333333333,0.125
1010000011111001,0.13549999999999995,"(0, 2, 8, 9, 10, 11, 12, 15)",1.1355,0.125
1010000011110110,0.13349999999999995,"(0, 2, 8, 9, 10, 11, 13, 14)",1.1335,0.125
1010000011110101,0.16083333333333338,"(0, 2, 8, 9, 10, 11, 13, 15)",1.1608333333333334,0.125
1010000011110011,0.12450000000000006,"(0, 2, 8, 9, 10, 11, 14, 15)",1.1245,0.125
1010000011101110,0.14016666666666666,"(0, 2, 8, 9, 10, 12, 13, 14)",1.1401666666666666,0.125
1010000011101101,0.16549999999999998,"(0, 2, 8, 9, 10, 12, 13, 15)",1.1655,0.125
1010000011101011,0.12383333333333335,"(0, 2, 8, 9, 10, 12, 14, 15)",1.1238333333333332,0.125
1010000011100111,0.14633333333333332,"(0, 2, 8, 9, 10, 13, 14, 15)",1.1463333333333332,0.125
1010000011011110,0.1233333333333333,"(0, 2, 8, 9, 11, 12, 13, 14)",1.1233333333333333,0.125
1010000011011101,0.15183333333333338,"(0, 2, 8, 9, 11, 12, 13, 15)",1.1518333333333333,0.125
1010000011011011,0.1286666666666667,"(0, 2, 8, 9, 11, 12, 14, 15)",1.1286666666666667,0.125
1010000011010111,0.136,"(0, 2, 8, 9, 11, 13, 14, 15)",1.1360000000000001,0.125
1010000011001111,0.14216666666666666,"(0, 2, 8, 9, 12, 13, 14, 15)",1.1421666666666668,0.125
1010000010111110,0.13283333333333336,"(0, 2, 8, 10, 11, 12, 13, 14)",1.1328333333333334,0.125
1010000010111101,0.16616666666666668,"(0, 2, 8, 10, 11, 12, 13, 15)",1.1661666666666668,0.125
1010000010111011,0.13049999999999995,"(0, 2, 8, 10, 11, 12, 14, 15)",1.1305,0.125
1010000010110111,0.15049999999999997,"(0, 2, 8, 10, 11, 13, 14, 15)",1.1505,0.125
1010000010101111,0.1486666666666666,"(0, 2, 8, 10, 12, 13, 14, 15)",1.1486666666666667,0.125
1010000010011111,0.13666666666666671,"(0, 2, 8, 11, 12, 13, 14, 15)",1.1366666666666667,0.125
1010000001111110,0.13716666666666666,"(0, 2, 9, 10, 11, 12, 13, 14)",1.1371666666666667,0.125
1010000001111101,0.16883333333333328,"(0, 2, 9, 10, 11, 12, 13, 15)",1.1688333333333332,0.125
1010000001111011,0.1306666666666667,"(0, 2, 9, 10, 11, 12, 14, 15)",1.1306666666666667,0.125
1010000001110111,0.15466666666666662,"(0, 2, 9, 10, 11, 13, 14, 15)",1.1546666666666665,0.125
1010000001101111,0.16366666666666663,"(0, 2, 9, 10, 12, 13, 14, 15)",1.1636666666666666,0.125
1010000001011111,0.138,"(0, 2, 9, 11, 12, 13, 14, 15)",1.138,0.125
1010000000111111,0.16033333333333333,"(0, 2, 10, 11, 12, 13, 14, 15)",1.1603333333333334,0.125
1001111111000000,0.19166666666666665,"(0, 3, 4, 5, 6, 7, 8, 9)",1.1916666666666667,0.125
1001111110100000,0.2038333333333333,"(0, 3, 4, 5, 6, 7, 8, 10)",1.2038333333333333,0.125
1001111110010000,0.1918333333333333,"(0, 3, 4, 5, 6, 7, 8, 11)",1.1918333333333333,0.125
1001111110001000,0.18933333333333335,"(0, 3, 4, 5, 6, 7, 8, 12)",1.1893333333333334,0.125
1001111110000100,0.2111666666666666,"(0, 3, 4, 5, 6, 7, 8, 13)",1.2111666666666667,0.125
1001111110000010,0.16349999999999998,"(0, 3, 4, 5, 6, 7, 8, 14)",1.1635,0.125
1001111110000001,0.19766666666666666,"(0, 3, 4, 5, 6, 7, 8, 15)",1.1976666666666667,0.125
1001111101100000,0.21633333333333338,"(0, 3, 4, 5, 6, 7, 9, 10)",1.2163333333333335,0.125
1001111101010000,0.20550000000000002,"(0, 3, 4, 5, 6, 7, 9, 11)",1.2055,0.125
1001111101001000,0.19733333333333336,"(0, 3, 4, 5, 6, 7, 9, 12)",1.1973333333333334,0.125
1001111101000100,0.22816666666666663,"(0, 3, 4, 5, 6, 7, 9, 13)",1.2281666666666666,0.125
1001111101000010,0.1851666666666667,"(0, 3, 4, 5, 6, 7, 9, 14)",1.1851666666666667,0.125
1001111101000001,0.21350000000000002,"(0, 3, 4, 5, 6, 7, 9, 15)",1.2135,0.125
1001111100110000,0.22499999999999998,"(0, 3, 4, 5, 6, 7, 10, 11)",1.225,0.125
1001111100101000,0.2091666666666666,"(0, 3, 4, 5, 6, 7, 10, 12)",1.2091666666666665,0.125
1001111100100100,0.255,"(0, 3, 4, 5, 6, 7, 10, 13)",1.255,0.125
1001111100100010,0.1965,"(0, 3, 4, 5, 6, 7, 10, 14)",1.1965,0.125
1001111100100001,0.22499999999999998,"(0, 3, 4, 5, 6, 7, 10, 15)",1.225,0.125
1001111100011000,0.19966666666666666,"(0, 3, 4, 5, 6, 7, 11, 12)",1.1996666666666667,0.125
1001111100010100,0.23533333333333328,"(0, 3, 4, 5, 6, 7, 11, 13)",1.2353333333333332,0.125
1001111100010010,0.19033333333333335,"(0, 3, 4, 5, 6, 7, 11, 14)",1.1903333333333332,0.125
1001111100010001,0.22366666666666668,"(0, 3, 4, 5, 6, 7, 11, 15)",1.2236666666666667,0.125
1001111100001100,0.21333333333333337,"(0, 3, 4, 5, 6, 7, 12, 13)",1.2133333333333334,0.125
1001111100001010,0.17800000000000005,"(0, 3, 4, 5, 6, 7, 12, 14)",1.178,0.125
1001111100001001,0.20666666666666667,"(0, 3, 4, 5, 6, 7, 12, 15)",1.2066666666666666,0.125
1001111100000110,0.21216666666666661,"(0, 3, 4, 5, 6, 7, 13, 14)",1.2121666666666666,0.125
1001111100000101,0.24283333333333335,"(0, 3, 4, 5, 6, 7, 13, 15)",1.2428333333333335,0.125
1001111100000011,0.1941666666666667,"(0, 3, 4, 5, 6, 7, 14, 15)",1.1941666666666668,0.125
1001111011100000,0.23133333333333328,"(0, 3, 4, 5, 6, 8, 9, 10)",1.2313333333333332,0.125
1001111011010000,0.22066666666666668,"(0, 3, 4, 5, 6, 8, 9, 11)",1.2206666666666668,0.125
1001111011001000,0.21499999999999997,"(0, 3, 4, 5, 6, 8, 9, 12)",1.2149999999999999,0.125
1001111011000100,0.22899999999999998,"(0, 3, 4, 5, 6, 8, 9, 13)",1.229,0.125
1001111011000010,0.1865,"(0, 3, 4, 5, 6, 8, 9, 14)",1.1865,0.125
1001111011000001,0.22283333333333333,"(0, 3, 4, 5, 6, 8, 9, 15)",1.2228333333333334,0.125
1001111010110000,0.22583333333333333,"(0, 3, 4, 5, 6, 8, 10, 11)",1.2258333333333333,0.125
1001111010101000,0.22150000000000003,"(0, 3, 4, 5, 6, 8, 10, 12)",1.2215,0.125
1001111010100100,0.25716666666666665,"(0, 3, 4, 5, 6, 8, 10, 13)",1.2571666666666665,0.125
1001111010100010,0.19799999999999995,"(0, 3, 4, 5, 6, 8, 10, 14)",1.198,0.125
1001111010100001,0.2346666666666667,"(0, 3, 4, 5, 6, 8, 10, 15)",1.2346666666666666,0.125
1001111010011000,0.21550000000000002,"(0, 3, 4, 5, 6, 8, 11, 12)",1.2155,0.125
1001111010010100,0.22816666666666663,"(0, 3, 4, 5, 6, 8, 11, 13)",1.2281666666666666,0.125
1001111010010010,0.18600000000000005,"(0, 3, 4, 5, 6, 8, 11, 14)",1.186,0.125
1001111010010001,0.22799999999999998,"(0, 3, 4, 5, 6, 8, 11, 15)",1.228,0.125
1001111010001100,0.22350000000000003,"(0, 3, 4, 5, 6, 8, 12, 13)",1.2235,0.125
1001111010001010,0.18300000000000005,"(0, 3, 4, 5, 6, 8, 12, 14)",1.183,0.125
1001111010001001,0.22333333333333338,"(0, 3, 4, 5, 6, 8, 12, 15)",1.2233333333333334,0.125
1001111010000110,0.1978333333333333,"(0, 3, 4, 5, 6, 8, 13, 14)",1.1978333333333333,0.125
1001111010000101,0.247,"(0, 3, 4, 5, 6, 8, 13, 15)",1.2469999999999999,0.125
1001111010000011,0.1998333333333333,"(0, 3, 4, 5, 6, 8, 14, 15)",1.1998333333333333,0.125
1001111001110000,0.2423333333333333,"(0, 3, 4, 5, 6, 9, 10, 11)",1.2423333333333333,0.125
1001111001101000,0.2406666666666667,"(0, 3, 4, 5, 6, 9, 10, 12)",1.2406666666666668,0.125
1001111001100100,0.2846666666666666,"(0, 3, 4, 5, 6, 9, 10, 13)",1.2846666666666666,0.125
1001111001100010,0.21533333333333338,"(0, 3, 4, 5, 6, 9, 10, 14)",1.2153333333333334,0.125
1001111001100001,0.25549999999999995,"(0, 3, 4, 5, 6, 9, 10, 15)",1.2555,0.125
1001111001011000,0.22266666666666668,"(0, 3, 4, 5, 6, 9, 11, 12)",1.2226666666666666,0.125
1001111001010100,0.25216666666666665,"(0, 3, 4, 5, 6, 9, 11, 13)",1.2521666666666667,0.125
1001111001010010,0.2008333333333333,"(0, 3, 4, 5, 6, 9, 11, 14)",1.2008333333333332,0.125
1001111001010001,0.25316666666666665,"(0, 3, 4, 5, 6, 9, 11, 15)",1.2531666666666665,0.125
1001111001001100,0.24650000000000005,"(0, 3, 4, 5, 6, 9, 12, 13)",1.2465000000000002,0.125
1001111001001010,0.20266666666666666,"(0, 3, 4, 5, 6, 9, 12, 14)",1.2026666666666666,0.125
1001111001001001,0.23433333333333328,"(0, 3, 4, 5, 6, 9, 12, 15)",1.2343333333333333,0.125
1001111001000110,0.21733333333333338,"(0, 3, 4, 5, 6, 9, 13, 14)",1.2173333333333334,0.125
1001111001000101,0.2633333333333333,"(0, 3, 4, 5, 6, 9, 13, 15)",1.2633333333333332,0.125
1001111001000011,0.20316666666666672,"(0, 3, 4, 5, 6, 9, 14, 15)",1.2031666666666667,0.125
1001111000111000,0.22950000000000004,"(0, 3, 4, 5, 6, 10, 11, 12)",1.2295,0.125
1001111000110100,0.2875,"(0, 3, 4, 5, 6, 10, 11, 13)",1.2875,0.125
1001111000110010,0.21550000000000002,"(0, 3, 4, 5, 6, 10, 11, 14)",1.2155,0.125
1001111000110001,0.276,"(0, 3, 4, 5, 6, 10, 11, 15)",1.276,0.125
1001111000101100,0.2626666666666667,"(0, 3, 4, 5, 6, 10, 12, 13)",1.2626666666666666,0.125
1001111000101010,0.20983333333333332,"(0, 3, 4, 5, 6, 10, 12, 14)",1.2098333333333333,0.125
1001111000101001,0.2483333333333333,"(0, 3, 4, 5, 6, 10, 12, 15)",1.2483333333333333,0.125
1001111000100110,0.25349999999999995,"(0, 3, 4, 5, 6, 10, 13, 14)",1.2534999999999998,0.125
1001111000100101,0.29933333333333334,"(0, 3, 4, 5, 6, 10, 13, 15)",1.2993333333333332,0.125
1001111000100011,0.23033333333333328,"(0, 3, 4, 5, 6, 10, 14, 15)",1.2303333333333333,0.125
1001111000011100,0.243,"(0, 3, 4, 5, 6, 11, 12, 13)",1.2429999999999999,0.125
1001111000011010,0.1931666666666667,"(0, 3, 4, 5, 6, 11, 12, 14)",1.1931666666666667,0.125
1001111000011001,0.23233333333333328,"(0, 3, 4, 5, 6, 11, 12, 15)",1.2323333333333333,0.125
1001111000010110,0.22150000000000003,"(0, 3, 4, 5, 6, 11, 13, 14)",1.2215,0.125
1001111000010101,0.28400000000000003,"(0, 3, 4, 5, 6, 11, 13, 15)",1.284,0.125
1001111000010011,0.22416666666666663,"(0, 3, 4, 5, 6, 11, 14, 15)",1.2241666666666666,0.125
1001111000001110,0.21350000000000002,"(0, 3, 4, 5, 6, 12, 13, 14)",1.2135,0.125
1001111000001101,0.25249999999999995,"(0, 3, 4, 5, 6, 12, 13, 15)",1.2525,0.125
1001111000001011,0.20883333333333332,"(0, 3, 4, 5, 6, 12, 14, 15)",1.2088333333333332,0.125
1001111000000111,0.24050000000000005,"(0, 3, 4, 5, 6, 13, 14, 15)",1.2405,0.125
1001110111100000,0.17633333333333334,"(0, 3, 4, 5, 7, 8, 9, 10)",1.1763333333333335,0.125
1001110111010000,0.16766666666666663,"(0, 3, 4, 5, 7, 8, 9, 11)",1.1676666666666666,0.125
1001110111001000,0.17800000000000005,"(0, 3, 4, 5, 7, 8, 9, 12)",1.178,0.125
1001110111000100,0.1808333333333333,"(0, 3, 4, 5, 7, 8, 9, 13)",1.1808333333333332,0.125
1001110111000010,0.15466666666666662,"(0, 3, 4, 5, 7, 8, 9, 14)",1.1546666666666665,0.125
1001110111000001,0.17866666666666664,"(0, 3, 4, 5, 7, 8, 9, 15)",1.1786666666666665,0.125
1001110110110000,0.1781666666666667,"(0, 3, 4, 5, 7, 8, 10, 11)",1.1781666666666668,0.125
1001110110101000,0.17400000000000004,"(0, 3, 4, 5, 7, 8, 10, 12)",1.174,0.125
1001110110100100,0.1998333333333333,"(0, 3, 4, 5, 7, 8, 10, 13)",1.1998333333333333,0.125
1001110110100010,0.15833333333333333,"(0, 3, 4, 5, 7, 8, 10, 14)",1.1583333333333332,0.125
1001110110100001,0.18833333333333335,"(0, 3, 4, 5, 7, 8, 10, 15)",1.1883333333333335,0.125
1001110110011000,0.1795,"(0, 3, 4, 5, 7, 8, 11, 12)",1.1795,0.125
1001110110010100,0.1961666666666667,"(0, 3, 4, 5, 7, 8, 11, 13)",1.1961666666666666,0.125
1001110110010010,0.15166666666666662,"(0, 3, 4, 5, 7, 8, 11, 14)",1.1516666666666666,0.125
1001110110010001,0.19233333333333336,"(0, 3, 4, 5, 7, 8, 11, 15)",1.1923333333333335,0.125
1001110110001100,0.18666666666666665,"(0, 3, 4, 5, 7, 8, 12, 13)",1.1866666666666665,0.125
1001110110001010,0.15683333333333338,"(0, 3, 4, 5, 7, 8, 12, 14)",1.1568333333333334,0.125
1001110110001001,0.18633333333333335,"(0, 3, 4, 5, 7, 8, 12, 15)",1.1863333333333332,0.125
1001110110000110,0.1691666666666667,"(0, 3, 4, 5, 7, 8, 13, 14)",1.1691666666666667,0.125
1001110110000101,0.19733333333333336,"(0, 3, 4, 5, 7, 8, 13, 15)",1.1973333333333334,0.125
1001110110000011,0.16833333333333333,"(0, 3, 4, 5, 7, 8, 14, 15)",1.1683333333333334,0.125
1001110101110000,0.1838333333333333,"(0, 3, 4, 5, 7, 9, 10, 11)",1.1838333333333333,0.125
1001110101101000,0.19066666666666665,"(0, 3, 4, 5, 7, 9, 10, 12)",1.1906666666666665,0.125
1001110101100100,0.21533333333333338,"(0, 3, 4, 5, 7, 9, 10, 13)",1.2153333333333334,0.125
1001110101100010,0.17500000000000004,"(0, 3, 4, 5, 7, 9, 10, 14)",1.175,0.125
1001110101100001,0.2015,"(0, 3, 4, 5, 7, 9, 10, 15)",1.2015,0.125
1001110101011000,0.17900000000000005,"(0, 3, 4, 5, 7, 9, 11, 12)",1.179,0.125
1001110101010100,0.1895,"(0, 3, 4, 5, 7, 9, 11, 13)",1.1895,0.125
1001110101010010,0.16300000000000003,"(0, 3, 4, 5, 7, 9, 11, 14)",1.163,0.125
1001110101010001,0.20216666666666672,"(0, 3, 4, 5, 7, 9, 11, 15)",1.2021666666666668,0.125
1001110101001100,0.1861666666666667,"(0, 3, 4, 5, 7, 9, 12, 13)",1.1861666666666668,0.125
1001110101001010,0.16449999999999998,"(0, 3, 4, 5, 7, 9, 12, 14)",1.1644999999999999,0.125
1001110101001001,0.1925,"(0, 3, 4, 5, 7, 9, 12, 15)",1.1925,0.125
1001110101000110,0.1771666666666667,"(0, 3, 4, 5, 7, 9, 13, 14)",1.1771666666666667,0.125
1001110101000101,0.20750000000000002,"(0, 3, 4, 5, 7, 9, 13, 15)",1.2075,0.125
1001110101000011,0.18500000000000005,"(0, 3, 4, 5, 7, 9, 14, 15)",1.185,0.125
1001110100111000,0.18000000000000005,"(0, 3, 4, 5, 7, 10, 11, 12)",1.1800000000000002,0.125
1001110100110100,0.22299999999999998,"(0, 3, 4, 5, 7, 10, 11, 13)",1.2229999999999999,0.125
1001110100110010,0.17149999999999999,"(0, 3, 4, 5, 7, 10, 11, 14)",1.1715,0.125
1001110100110001,0.20299999999999996,"(0, 3, 4, 5, 7, 10, 11, 15)",1.2029999999999998,0.125
1001110100101100,0.20516666666666672,"(0, 3, 4, 5, 7, 10, 12, 13)",1.2051666666666667,0.125
1001110100101010,0.16500000000000004,"(0, 3, 4, 5, 7, 10, 12, 14)",1.165,0.125
1001110100101001,0.1921666666666667,"(0, 3, 4, 5, 7, 10, 12, 15)",1.1921666666666666,0.125
1001110100100110,0.19599999999999995,"(0, 3, 4, 5, 7, 10, 13, 14)",1.196,0.125
1001110100100101,0.22683333333333333,"(0, 3, 4, 5, 7, 10, 13, 15)",1.2268333333333334,0.125
1001110100100011,0.1871666666666667,"(0, 3, 4, 5, 7, 10, 14, 15)",1.1871666666666667,0.125
1001110100011100,0.1891666666666667,"(0, 3, 4, 5, 7, 11, 12, 13)",1.1891666666666667,0.125
1001110100011010,0.17033333333333334,"(0, 3, 4, 5, 7, 11, 12, 14)",1.1703333333333332,0.125
1001110100011001,0.20466666666666666,"(0, 3, 4, 5, 7, 11, 12, 15)",1.2046666666666668,0.125
1001110100010110,0.18033333333333335,"(0, 3, 4, 5, 7, 11, 13, 14)",1.1803333333333335,0.125
1001110100010101,0.22783333333333333,"(0, 3, 4, 5, 7, 11, 13, 15)",1.2278333333333333,0.125
1001110100010011,0.19533333333333336,"(0, 3, 4, 5, 7, 11, 14, 15)",1.1953333333333334,0.125
1001110100001110,0.1681666666666667,"(0, 3, 4, 5, 7, 12, 13, 14)",1.1681666666666666,0.125
1001110100001101,0.20866666666666667,"(0, 3, 4, 5, 7, 12, 13, 15)",1.2086666666666668,0.125
1001110100001011,0.1828333333333333,"(0, 3, 4, 5, 7, 12, 14, 15)",1.1828333333333334,0.125
1001110100000111,0.19533333333333336,"(0, 3, 4, 5, 7, 13, 14, 15)",1.1953333333333334,0.125
1001110011110000,0.20216666666666672,"(0, 3, 4, 5, 8, 9, 10, 11)",1.2021666666666668,0.125
1001110011101000,0.21066666666666667,"(0, 3, 4, 5, 8, 9, 10, 12)",1.2106666666666666,0.125
1001110011100100,0.2336666666666667,"(0, 3, 4, 5, 8, 9, 10, 13)",1.2336666666666667,0.125
1001110011100010,0.17666666666666664,"(0, 3, 4, 5, 8, 9, 10, 14)",1.1766666666666667,0.125
1001110011100001,0.20850000000000002,"(0, 3, 4, 5, 8, 9, 10, 15)",1.2085,0.125
1001110011011000,0.20216666666666672,"(0, 3, 4, 5, 8, 9, 11, 12)",1.2021666666666668,0.125
1001110011010100,0.20533333333333337,"(0, 3, 4, 5, 8, 9, 11, 13)",1.2053333333333334,0.125
1001110011010010,0.1725,"(0, 3, 4, 5, 8, 9, 11, 14)",1.1724999999999999,0.125
1001110011010001,0.22150000000000003,"(0, 3, 4, 5, 8, 9, 11, 15)",1.2215,0.125
1001110011001100,0.20333333333333337,"(0, 3, 4, 5, 8, 9, 12, 13)",1.2033333333333334,0.125
1001110011001010,0.17833333333333334,"(0, 3, 4, 5, 8, 9, 12, 14)",1.1783333333333332,0.125
1001110011001001,0.21433333333333338,"(0, 3, 4, 5, 8, 9, 12, 15)",1.2143333333333333,0.125
1001110011000110,0.18300000000000005,"(0, 3, 4, 5, 8, 9, 13, 14)",1.183,0.125
1001110011000101,0.21916666666666662,"(0, 3, 4, 5, 8, 9, 13, 15)",1.2191666666666667,0.125
1001110011000011,0.19266666666666665,"(0, 3, 4, 5, 8, 9, 14, 15)",1.1926666666666668,0.125
1001110010111000,0.19199999999999995,"(0, 3, 4, 5, 8, 10, 11, 12)",1.192,0.125
1001110010110100,0.2273333333333334,"(0, 3, 4, 5, 8, 10, 11, 13)",1.2273333333333334,0.125
1001110010110010,0.17000000000000004,"(0, 3, 4, 5, 8, 10, 11, 14)",1.17,0.125
1001110010110001,0.21216666666666661,"(0, 3, 4, 5, 8, 10, 11, 15)",1.2121666666666666,0.125
1001110010101100,0.21816666666666662,"(0, 3, 4, 5, 8, 10, 12, 13)",1.2181666666666666,0.125
1001110010101010,0.17766666666666664,"(0, 3, 4, 5, 8, 10, 12, 14)",1.1776666666666666,0.125
1001110010101001,0.2038333333333333,"(0, 3, 4, 5, 8, 10, 12, 15)",1.2038333333333333,0.125
1001110010100110,0.20350000000000001,"(0, 3, 4, 5, 8, 10, 13, 14)",1.2035,0.125
1001110010100101,0.241,"(0, 3, 4, 5, 8, 10, 13, 15)",1.241,0.125
1001110010100011,0.1935,"(0, 3, 4, 5, 8, 10, 14, 15)",1.1935,0.125
1001110010011100,0.19916666666666671,"(0, 3, 4, 5, 8, 11, 12, 13)",1.1991666666666667,0.125
1001110010011010,0.17366666666666664,"(0, 3, 4, 5, 8, 11, 12, 14)",1.1736666666666666,0.125
1001110010011001,0.21950000000000003,"(0, 3, 4, 5, 8, 11, 12, 15)",1.2195,0.125
1001110010010110,0.18000000000000005,"(0, 3, 4, 5, 8, 11, 13, 14)",1.1800000000000002,0.125
1001110010010101,0.22899999999999998,"(0, 3, 4, 5, 8, 11, 13, 15)",1.229,0.125
1001110010010011,0.1925,"(0, 3, 4, 5, 8, 11, 14, 15)",1.1925,0.125
1001110010001110,0.1778333333333333,"(0, 3, 4, 5, 8, 12, 13, 14)",1.1778333333333333,0.125
1001110010001101,0.21099999999999997,"(0, 3, 4, 5, 8, 12, 13, 15)",1.2109999999999999,0.125
1001110010001011,0.1858333333333333,"(0, 3, 4, 5, 8, 12, 14, 15)",1.1858333333333333,0.125
1001110010000111,0.1908333333333333,"(0, 3, 4, 5, 8, 13, 14, 15)",1.1908333333333334,0.125
1001110001111000,0.20750000000000002,"(0, 3, 4, 5, 9, 10, 11, 12)",1.2075,0.125
